ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 9266806 322 89697 16 1106357 0 0 9032
0 9266820 322 109826 16 1106539 0 0 9032
0 9266827 322 129956 16 1106721 0 0 9032
0 9266822 322 150085 16 1106903 0 0 9032
0 9266832 322 170214 16 1107085 0 0 9037
0 9266830 322 190343 16 1107267 0 0 9037
0 9266841 322 210471 16 1107448 0 0 9032
0 9266840 322 230600 16 1107630 0 0 9032
0 9266846 322 250730 16 1107812 0 0 9032
0 9266847 322 270859 16 1107994 0 0 9032
0 9266847 322 290988 16 1108176 0 0 9037
0 9266854 322 311117 16 1108358 0 0 9037
0 9266865 322 331245 16 1108539 0 0 9032
0 9266867 322 351374 16 1108721 0 0 9032
0 9266869 322 371505 16 1108903 0 0 9032
0 9266879 322 391634 16 1109085 0 0 9032
0 9266878 322 411761 16 1109267 0 0 9037
0 9266890 322 431891 16 1109448 0 0 9032
0 9266889 322 452020 16 1109630 0 0 9032
0 9266890 322 472149 16 1109812 0 0 9032
0 9266891 322 492278 16 1109994 0 0 9032
0 9266926 322 512406 16 1110176 0 0 9032
0 9266922 322 532535 16 1110358 0 0 9037
0 9266925 322 552665 16 1110539 0 0 9032
0 9266922 322 572794 16 1110721 0 0 9032
0 9266920 322 592923 16 1110903 0 0 9032
0 9266928 322 613050 16 1111085 0 0 9032
0 9266935 322 633180 16 1111267 0 0 9037
0 9266944 322 653312 16 1111449 0 0 9037
0 9266953 322 673441 16 1111630 0 0 9032
0 9266955 322 693571 16 1111812 0 0 9032
0 9266955 322 713698 16 1111994 0 0 9032
0 9266967 322 733828 16 1112176 0 0 9032
0 9266957 322 753955 16 1112358 0 0 9037
0 9266964 322 774085 16 1112540 0 0 9037
0 9266970 322 794216 16 1112721 0 0 9032
0 9266964 322 814346 16 1112903 0 0 9032
0 9266962 322 834473 16 1113085 0 0 9032
0 9266966 322 854601 16 1113267 0 0 9032
0 9266973 322 874729 16 1113449 0 0 9037
0 9266976 322 894857 16 1113631 0 0 9037
0 9266991 322 914986 16 1113812 0 0 9032
0 9266980 322 935116 16 1113994 0 0 9032
0 9266987 322 955245 16 1114176 0 0 9032
0 9266974 322 975374 16 1114358 0 0 9032
0 9266980 322 995502 16 1114540 0 0 9037
0 9266980 323 15631 16 1114722 0 0 9037
0 9266984 323 35760 16 1114903 0 0 9032
0 9266983 323 55889 16 1115085 0 0 9032
0 9266973 323 76018 16 1115267 0 0 9032
0 9266977 323 96147 16 1115449 0 0 9032
0 9266973 323 116277 16 1115631 0 0 9037
0 9266965 323 136406 16 1115813 0 0 9037
0 9266972 323 156533 16 1115994 0 0 9032
0 9266969 323 176663 16 1116176 0 0 9032
0 9266965 323 196793 16 1116358 0 0 9032
0 9266970 323 216922 16 1116540 0 0 9032
0 9266953 323 237051 16 1116722 0 0 9037
0 9266948 323 257181 16 1116904 0 0 9037
0 9266962 323 277309 16 1117085 0 0 9032
0 9266956 323 297438 16 1117267 0 0 9032
0 9266954 323 317566 16 1117449 0 0 9032
0 9266952 323 337695 16 1117631 0 0 9032
0 9266949 323 357824 16 1117813 0 0 9037
0 9266945 323 377954 16 1117995 0 0 9037
0 9266947 323 398083 16 1118176 0 0 9032
0 9266934 323 418212 16 1118358 0 0 9032
